timestamp,run_name,users,service,frontend_rps,service_rps,predicted_rps,cpu_usage_cores,memory_usage_bytes,latency_p95_ms,latency_avg_ms,actual_replicas,predicted_replicas,actual_replicas_raw,predicted_replicas_raw,prediction_bias,predicted_replicas_calibrated_raw,absolute_error,prediction_status
2026-06-17 05:05:50,test_01,,currencyservice,33.72659378720641,178.76763503713795,23.22333934862937,0.4262821546718659,137146368.0,43.7983091787439,9.374297932090888,2.0,3.0,2.0,2.546351,0.0,2.5463509559631348,1.0,over_scaled
2026-06-17 05:05:55,test_01,,currencyservice,36.58858172548676,178.76763503713795,12.119369271534689,0.4158686473069132,136667136.0,43.7983091787439,9.374297932090888,2.0,2.0,2.0,2.2607927,0.0,2.2607927322387695,0.0,correct
2026-06-17 05:06:00,test_01,,currencyservice,36.58858172548676,182.58703205926705,12.119369271534689,0.4158686473069132,136667136.0,32.10176991150446,7.720525931336674,2.0,2.0,2.0,2.2980993,0.0,2.2980992794036865,0.0,correct
2026-06-17 04:34:00,test_01,,emailservice,1.570646364608102,0.0,25.05341656541958,0.0103741670230373,120270848.0,4.799999999999999,1.3576923076929792,2.0,2.0,2.0,1.99862,0.0,1.9986200332641602,0.0,correct
2026-06-17 04:34:05,test_01,,emailservice,1.570646364608102,0.0,25.05341656541958,0.0110604277614542,120270848.0,4.799999999999999,1.3576923076929792,2.0,2.0,2.0,1.999036,0.0,1.9990359544754028,0.0,correct
2026-06-17 04:34:10,test_01,,emailservice,2.3346303501945527,0.5557957141974927,25.05341656541958,0.0110604277614542,120270848.0,4.799999999999999,1.3576923076929792,2.0,2.0,2.0,1.9906415,0.0,1.990641474723816,0.0,correct
2026-06-17 04:34:15,test_01,,emailservice,13.297927087836309,0.5557957141974927,34.33319078746411,0.0111505386881937,120295424.0,4.799999999999999,1.3576923076929792,2.0,2.0,2.0,1.9436167,0.0,1.9436167478561401,0.0,correct
2026-06-17 04:34:20,test_01,,emailservice,13.297927087836309,0.8247296719408639,32.85445358169028,0.0168790630388222,119783424.0,4.8,1.3576923076929794,2.0,2.0,2.0,2.039652,0.0,2.039652109146118,0.0,correct
2026-06-17 04:34:25,test_01,,emailservice,19.73181832065732,1.5501277808035527,32.85445358169028,0.0199605222401673,120307712.0,5.7499999999999885,2.0352941176471875,2.0,2.0,2.0,2.0002565,0.0,2.0002565383911133,0.0,correct
2026-06-17 04:34:30,test_01,,emailservice,25.05341656541958,1.5501277808035527,33.12351035873617,0.0199605222401673,120307712.0,5.7499999999999885,2.0352941176471875,2.0,2.0,2.0,2.0232306,0.0,2.02323055267334,0.0,correct
2026-06-17 04:34:35,test_01,,emailservice,25.05341656541958,2.260370211986072,30.880750858962543,0.0199605222401673,120307712.0,5.749999999999997,2.035294117647187,2.0,2.0,2.0,2.0347302,0.0,2.0347301959991455,0.0,correct
2026-06-17 04:34:40,test_01,,emailservice,25.05341656541958,2.397701377192113,30.880750858962543,0.0241647989751678,119586816.0,6.437500000000003,1.8921052631578688,2.0,2.0,2.0,2.0031219,0.0,2.003121852874756,0.0,correct
2026-06-17 04:34:45,test_01,,emailservice,34.33319078746411,2.397701377192113,28.228393364494547,0.0241647989751678,119586816.0,6.437500000000003,1.8921052631578688,2.0,2.0,2.0,1.9766796,0.0,1.9766795635223389,0.0,correct
2026-06-17 04:34:50,test_01,,emailservice,32.85445358169028,2.872246157606869,27.754398209923423,0.025965231369374,119586816.0,6.84375,1.960891089108796,2.0,2.0,2.0,2.0472157,0.0,2.047215700149536,0.0,correct
