timestamp,run_name,users,service,frontend_rps,service_rps,predicted_rps,cpu_usage_cores,memory_usage_bytes,latency_p95_ms,latency_avg_ms,actual_replicas,predicted_replicas,actual_replicas_raw,predicted_replicas_raw,absolute_error,prediction_status
2026-05-04 00:29:10,run_400_users,400,recommendationservice,35.70653139371928,19.791985316610585,35.70653139371928,0.414750754619117,114851840.0,866.3194444444443,225.51287999999823,3.0,3.0,3.0,2.9895787,0.0,correct
2026-05-04 00:26:40,run_400_users,400,adservice,25.83659870502693,15.40073336825563,25.83659870502693,0.0719638829648432,246231040.0,45.689655172413765,13.661597222222252,2.0,2.0,2.0,1.9970016,0.0,correct
2026-05-03 23:39:55,run_200_users,200,cartservice,32.83419438165967,37.92526491912994,31.83508989460632,0.1517035303210476,157720576.0,98.10661764705884,44.172921615201886,1.0,2.0,1.0,1.5884279,1.0,over_scaled
2026-05-03 23:45:20,run_200_users,200,recommendationservice,43.92421865572584,22.101558572146804,45.19878810362951,0.4112792758052546,115236864.0,587.1093750000009,179.58259224219515,3.0,3.0,3.0,3.0053957,0.0,correct
2026-05-03 23:45:45,run_200_users,200,emailservice,44.46815363555842,2.617274008455808,44.46815363555842,0.0492020969519469,119472128.0,26.7857142857142,7.832692307692308,1.0,1.0,1.0,1.001663,0.0,correct
2026-05-04 00:26:30,run_400_users,400,emailservice,22.038567493112943,1.7443704408499845,23.19256859989,0.0451547491094433,115159040.0,46.24999999999999,13.021839080459872,1.0,1.0,1.0,1.0090277,0.0,correct
2026-05-03 23:19:30,run_100_users,100,paymentservice,3.693358162631906,0.5296802435393196,3.693358162631906,0.0090118334827382,87789568.0,362.49999999999983,45.47727272727273,1.0,1.0,1.0,0.9606919,0.0,correct
2026-05-04 00:03:00,run_300_users,300,adservice,32.28884511204137,20.45663194028659,33.001456533450394,0.0861955854381325,244379648.0,45.562080536912745,14.152180376610511,2.0,2.0,2.0,1.9896619,0.0,correct
2026-05-03 23:38:45,run_200_users,200,emailservice,3.897695537741345,0.4621072088724584,3.897695537741345,0.0189952518950325,114573312.0,39.99999999999998,9.90625,1.0,1.0,1.0,0.99769586,0.0,correct
2026-05-04 00:32:10,run_400_users,400,cartservice,47.58113515891807,48.76822523881347,47.58113515891807,0.1435303308591226,209731584.0,66.24999999999999,20.394025021570485,1.0,2.0,1.0,1.586141,1.0,over_scaled
2026-05-04 00:33:45,run_400_users,400,cartservice,42.89471487016783,45.3805368847326,42.894714870167824,0.1569168002071066,215752704.0,418.1034482758615,68.23509389671385,2.0,2.0,2.0,1.6043352,0.0,correct
2026-05-04 00:04:05,run_300_users,300,paymentservice,63.116612537532944,4.044117647058823,58.22744409646727,0.0358439900212458,111013888.0,45.62499999999999,9.01028368794324,1.0,1.0,1.0,1.0308082,0.0,correct
2026-05-04 00:26:20,run_400_users,400,adservice,22.18080718584828,13.224156390023396,22.03856749311295,0.0910132292520603,246095872.0,42.27134146341462,12.864617691154464,2.0,2.0,2.0,1.9858252,0.0,correct
2026-05-04 00:00:35,run_300_users,300,shippingservice,1.992366092026341,0.0,1.992366092026341,0.0130321929730194,57016320.0,41.24999999999999,8.033928571428469,1.0,1.0,1.0,0.9786078,0.0,correct
2026-05-03 23:24:50,run_100_users,100,frontend,39.640004044898376,39.15303253989119,39.91661999875552,0.7320390205794063,92901376.0,4843.706293706293,2235.332447864945,4.0,5.0,4.0,4.8468943,1.0,over_scaled
2026-05-03 23:41:05,run_200_users,200,currencyservice,53.09488510007414,257.7887537993921,55.49223235393448,0.4338826398761897,123531264.0,915.4045436428852,286.3895417010735,3.0,3.0,3.0,2.9299254,0.0,correct
2026-05-03 23:41:25,run_200_users,200,cartservice,53.51318703442722,58.28350546596606,53.51318703442722,0.1831255100836179,157454336.0,45.28971354166668,16.05391409767925,2.0,2.0,2.0,1.6255304,0.0,correct
2026-05-04 00:02:30,run_300_users,300,checkoutservice,25.988836204309468,1.880488927121052,25.988836204309468,0.1100622394899074,62836736.0,3737.499999999999,1097.4356435643565,1.0,1.0,1.0,0.984303,0.0,correct
2026-05-04 00:30:00,run_400_users,400,emailservice,34.065497711550925,2.898611169036994,34.065497711550925,0.0577534207300401,116527104.0,49.9166666666667,17.777659574468146,1.0,1.0,1.0,1.0061065,0.0,correct
2026-05-03 23:41:35,run_200_users,200,productcatalogservice,56.94556264321545,241.50707827382752,58.88696240537911,0.292139097842145,61607936.0,36.03682170542635,10.690726144558107,2.0,2.0,2.0,2.050835,0.0,correct
2026-05-03 23:20:40,run_100_users,100,recommendationservice,3.693358162631906,5.711350354420817,7.241523295100917,0.0678842024294286,105492480.0,98.7691432685704,41.12552989515839,2.0,2.0,2.0,1.8521682,0.0,correct
2026-05-04 00:01:55,run_300_users,300,paymentservice,34.84160117878193,2.885028543367503,30.457968004154267,0.034102816388059,110018560.0,27.29166666666661,6.634403669724784,1.0,1.0,1.0,0.99613315,0.0,correct
2026-05-04 00:38:25,run_400_users,400,productcatalogservice,33.240614704779944,149.32758568349473,33.240614704779944,0.2418876575227671,65081344.0,81.40715667311409,23.703406478578923,2.0,2.0,2.0,1.9884652,0.0,correct
2026-05-04 00:28:25,run_400_users,400,cartservice,34.72729168839295,37.17528526341346,35.174506828528074,0.1822760619036953,209428480.0,93.1386861313868,31.318352842809464,2.0,2.0,2.0,1.6782169,0.0,correct
2026-05-04 00:25:00,run_400_users,400,paymentservice,16.166233330537615,1.1623283271648366,16.166233330537615,0.0256315214167032,112132096.0,118.75000000000028,15.762857142857264,1.0,1.0,1.0,1.0080026,0.0,correct
2026-05-03 23:20:25,run_100_users,100,checkoutservice,3.693358162631906,0.7183123025333875,3.693358162631906,0.0055649705165537,50008064.0,950.0,340.8928571428571,1.0,1.0,1.0,0.957757,0.0,correct
2026-05-04 00:04:40,run_300_users,300,emailservice,46.68000000000001,3.59956805183378,46.68000000000001,0.0599379033044587,116305920.0,36.32812499999999,11.788000000000007,1.0,1.0,1.0,0.9935009,0.0,correct
