run_name,users,timestamp,service,frontend_rps,frontend_total_requests_1m,service_rps,cpu_usage_cores,memory_usage_bytes,latency_avg_ms,latency_p95_ms,service_rps_was_missing,latency_avg_was_missing,latency_p95_was_missing,predicted_rps,rps_lag_1,rps_lag_2,rps_lag_3,service_rps_lag_1,rps_rolling_mean_3,future_cpu_usage_cores,future_memory_usage_bytes,required_replicas,svc_adservice,svc_cartservice,svc_checkoutservice,svc_currencyservice,svc_emailservice,svc_frontend,svc_paymentservice,svc_productcatalogservice,svc_recommendationservice,svc_shippingservice
run_100_users,100,2026-05-03 23:21:05,emailservice,15.915578438376873,954.9347063026124,0.8415983407958753,0.0349102452775078,113659904.0,8.691379310344828,37.91666666666665,False,False,False,34.731071869247735,13.917214404787789,10.875825775762426,9.05867453543167,0.7059157605008626,13.569539539642362,0.0456601034950778,113930240.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:21:10,emailservice,17.913942471965957,1074.8365483179573,0.9772809210908878,0.042469398873486,113659904.0,8.691379310344828,37.91666666666664,False,False,False,34.731071869247735,15.915578438376873,13.917214404787789,10.875825775762426,0.8415983407958753,15.915578438376874,0.0492215649365778,113942528.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:21:15,emailservice,22.673663820199323,1360.4198292119593,1.403394079158514,0.0437454200132691,113737728.0,8.641346153846152,33.74999999999996,False,False,False,39.454094292803966,17.913942471965957,15.915578438376873,13.917214404787789,0.9772809210908878,18.834394910180716,0.0479579703893797,113938432.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:21:20,emailservice,24.955075611496056,1497.3045366897634,1.5768056806534771,0.0456934244277247,113823744.0,8.641346153846152,33.75,False,False,False,41.80779000846739,22.673663820199323,17.913942471965957,15.915578438376873,1.403394079158514,21.847560634553776,0.0488011947655773,113950720.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:21:25,emailservice,27.236487402792783,1634.1892441675673,1.9377172821484403,0.0480247468079146,113823744.0,9.252503677184707,36.31970396355312,False,False,False,41.80779000846739,24.955075611496056,22.673663820199323,17.913942471965957,1.5768056806534771,24.955075611496056,0.0488011947655773,113950720.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:21:30,emailservice,29.971736497189177,1798.3041898313504,2.08093921793956,0.0480058216909943,113930240.0,8.641346153846154,33.74999999999995,False,False,False,45.1302729528536,27.236487402792783,24.955075611496056,22.673663820199323,1.9377172821484403,27.387766503826004,0.050188265564347,114139136.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:21:35,emailservice,34.731071869247735,2083.864312154864,2.568926107975808,0.0456601034950778,113930240.0,7.962711864406781,29.58333333333338,False,False,False,46.62363154380071,29.971736497189177,27.236487402792783,24.955075611496056,2.08093921793956,30.646431923076562,0.050552784771281,114139136.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:21:40,emailservice,34.731071869247735,2083.864312154864,2.568926107975808,0.0492215649365778,113942528.0,7.962711864406781,29.58333333333338,False,False,False,46.62363154380071,34.731071869247735,29.971736497189177,27.236487402792783,2.568926107975808,33.144626745228216,0.050552784771281,114139136.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:21:45,emailservice,39.454094292803966,2367.245657568238,3.070719602977668,0.0479579703893797,113938432.0,7.725280898876407,24.52788508839621,False,False,False,48.23321005687292,34.731071869247735,34.731071869247735,29.971736497189177,2.568926107975808,36.30541267709981,0.0464583673111498,114147328.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:21:50,emailservice,41.80779000846739,2508.467400508044,3.4293698003768074,0.0488011947655773,113950720.0,6.297278911564627,22.355263157894733,False,False,False,50.08796659389109,39.454094292803966,34.731071869247735,34.731071869247735,3.070719602977668,38.66431872350637,0.0490098974646293,114151424.0,1,False,False,False,False,True,False,False,False,False,False
