timestamp,metric,value,destination_workload,pod,run_name,users
2026-05-02 20:47:30,latency_p95_ms,,productcatalogservice,,run_100_users,100
2026-05-02 20:47:30,memory_usage_bytes,199606272.0,,adservice-77f6b8b6ff-rmgl7,run_100_users,100
2026-05-02 20:47:30,memory_usage_bytes,139313152.0,,cartservice-59fbcb7b44-vcwrm,run_100_users,100
2026-05-02 20:47:30,memory_usage_bytes,54276096.0,,checkoutservice-7b84548875-qz7dk,run_100_users,100
2026-05-02 20:47:30,memory_usage_bytes,90947584.0,,currencyservice-74bfdb9755-d6g9w,run_100_users,100
2026-05-02 20:47:30,memory_usage_bytes,115806208.0,,emailservice-6455d79945-458lq,run_100_users,100
2026-05-02 20:47:30,memory_usage_bytes,51662848.0,,frontend-8458fc6455-zjdml,run_100_users,100
2026-05-02 20:47:30,memory_usage_bytes,34746368.0,,istio-gateway-istio-9d8f6f899-px5ks,run_100_users,100
2026-05-02 20:47:30,memory_usage_bytes,86036480.0,,paymentservice-58d9fd859c-7cj7m,run_100_users,100
2026-05-02 20:47:30,memory_usage_bytes,57135104.0,,productcatalogservice-7ddb868fc5-xvgsj,run_100_users,100
2026-05-02 20:47:30,memory_usage_bytes,107270144.0,,recommendationservice-94f9b5b49-hjh8n,run_100_users,100
2026-05-02 20:47:30,memory_usage_bytes,47542272.0,,redis-cart-54b58b4c89-4r98z,run_100_users,100
2026-05-02 20:47:30,memory_usage_bytes,56471552.0,,shippingservice-85d895c87-f4rxc,run_100_users,100
2026-05-02 20:47:35,cpu_usage_cores,0.0068451194455969,,adservice-77f6b8b6ff-rmgl7,run_100_users,100
2026-05-02 20:47:35,cpu_usage_cores,0.0184141828160157,,cartservice-59fbcb7b44-vcwrm,run_100_users,100
2026-05-02 20:47:35,cpu_usage_cores,0.0054458212242822,,checkoutservice-7b84548875-qz7dk,run_100_users,100
2026-05-02 20:47:35,cpu_usage_cores,0.0063018203021185,,currencyservice-74bfdb9755-d6g9w,run_100_users,100
2026-05-02 20:47:35,cpu_usage_cores,0.0098227014180181,,emailservice-6455d79945-458lq,run_100_users,100
2026-05-02 20:47:35,cpu_usage_cores,0.0054118574491197,,frontend-8458fc6455-zjdml,run_100_users,100
2026-05-02 20:47:35,cpu_usage_cores,0.004250988672163,,istio-gateway-istio-9d8f6f899-px5ks,run_100_users,100
2026-05-02 20:47:35,cpu_usage_cores,0.0050960427930119,,paymentservice-58d9fd859c-7cj7m,run_100_users,100
2026-05-02 20:47:35,cpu_usage_cores,0.007931269799894,,productcatalogservice-7ddb868fc5-xvgsj,run_100_users,100
2026-05-02 20:47:35,cpu_usage_cores,0.0112292589684289,,recommendationservice-94f9b5b49-hjh8n,run_100_users,100
2026-05-02 20:47:35,cpu_usage_cores,0.0093284947264352,,redis-cart-54b58b4c89-4r98z,run_100_users,100
